sample_index,true_label,selected_model,execution_mode,model_switch_event,confidence,host_inference_latency_us,configured_deadline_ms,deadline_met,final_prediction,final_correct,policy,workload
391,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5064920783042908,27.52565644442098,20,True,3,True,ACCURACY_PRIORITY,BURST
392,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.8497443199157715,10.853854521656325,20,True,1,True,ACCURACY_PRIORITY,BURST
393,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998195767402649,38.11683684631061,20,True,0,True,ACCURACY_PRIORITY,BURST
394,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5142396688461304,32.37907281327646,20,True,3,False,ACCURACY_PRIORITY,BURST
395,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,17.465089393980026,20,True,0,True,ACCURACY_PRIORITY,BURST
396,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999864101409912,8.02602772933553,20,True,1,True,ACCURACY_PRIORITY,BURST
397,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999748468399048,34.68485171805245,20,True,1,True,ACCURACY_PRIORITY,BURST
398,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5157293677330017,20.992049742689808,20,True,3,False,ACCURACY_PRIORITY,BURST
399,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9800129532814026,34.387910153310926,20,True,0,True,ACCURACY_PRIORITY,BURST
400,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5067890882492065,7.969036747212336,20,True,3,True,ACCURACY_PRIORITY,BURST
401,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.8409534096717834,17.86587469591233,20,True,1,True,ACCURACY_PRIORITY,BURST
402,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,22.04614495756002,20,True,0,True,ACCURACY_PRIORITY,BURST
403,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5033212304115295,22.41342905271799,20,True,3,False,ACCURACY_PRIORITY,BURST
404,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5037655234336853,18.44941047705595,20,True,3,True,ACCURACY_PRIORITY,BURST
405,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5064139366149902,28.105649675194478,20,True,3,False,ACCURACY_PRIORITY,BURST
406,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998078942298889,12.891416265851657,20,True,0,True,ACCURACY_PRIORITY,BURST
407,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5118072032928467,20.747060372219156,20,True,3,True,ACCURACY_PRIORITY,BURST
408,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6453614830970764,24.1067198700431,20,True,2,False,ACCURACY_PRIORITY,BURST
409,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,27.732837340402615,20,True,3,True,ACCURACY_PRIORITY,BURST
410,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5208356380462646,28.262211440016348,20,True,3,False,ACCURACY_PRIORITY,BURST
411,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999995231628418,12.378221298567263,20,True,1,True,ACCURACY_PRIORITY,BURST
412,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9988012313842773,8.692972331623249,20,True,0,True,ACCURACY_PRIORITY,BURST
413,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6700177788734436,35.51016195029702,20,True,2,True,ACCURACY_PRIORITY,BURST
414,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9992899894714355,24.924363113693712,20,True,1,True,ACCURACY_PRIORITY,BURST
415,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9868611693382263,15.41331835973783,20,True,1,True,ACCURACY_PRIORITY,BURST
416,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9987862706184387,38.080828381654335,20,True,0,True,ACCURACY_PRIORITY,BURST
417,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6281232237815857,23.017937199450895,20,True,2,True,ACCURACY_PRIORITY,BURST
418,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6175925135612488,33.11367499125811,20,True,2,True,ACCURACY_PRIORITY,BURST
419,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5126097798347473,22.59416246260696,20,True,3,False,ACCURACY_PRIORITY,BURST
420,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,41.04673070180784,20,True,0,True,ACCURACY_PRIORITY,BURST
421,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.99284827709198,38.29806796907176,20,True,1,True,ACCURACY_PRIORITY,BURST
422,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9971157312393188,25.66180910319239,20,True,0,True,ACCURACY_PRIORITY,BURST
423,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5210801362991333,31.244138874377256,20,True,3,True,ACCURACY_PRIORITY,BURST
424,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5739346146583557,27.679308143430625,20,True,2,False,ACCURACY_PRIORITY,BURST
425,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5060544610023499,36.365136461028435,20,True,3,True,ACCURACY_PRIORITY,BURST
426,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,13.508673792017754,20,True,0,True,ACCURACY_PRIORITY,BURST
427,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,28.67446342980201,20,True,0,True,ACCURACY_PRIORITY,BURST
428,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9988700747489929,30.6024505905519,20,True,0,True,ACCURACY_PRIORITY,BURST
429,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9995378255844116,6.523092469298743,20,True,1,True,ACCURACY_PRIORITY,BURST
430,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999188184738159,12.114021712768375,20,True,0,True,ACCURACY_PRIORITY,BURST
431,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6644236445426941,4.800000056093268,20,True,2,False,ACCURACY_PRIORITY,BURST
432,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9880075454711914,20.075338185724537,20,True,1,True,ACCURACY_PRIORITY,BURST
433,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.996154248714447,27.6708634031415,20,True,1,True,ACCURACY_PRIORITY,BURST
434,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.511264443397522,34.42027065212607,20,True,3,False,ACCURACY_PRIORITY,BURST
435,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5162078738212585,22.13721511424711,20,True,3,True,ACCURACY_PRIORITY,BURST
436,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9874403476715088,35.50609369614269,20,True,0,True,ACCURACY_PRIORITY,BURST
437,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9923823475837708,10.079086977936454,20,True,0,True,ACCURACY_PRIORITY,BURST
438,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.505455493927002,7.010234479749526,20,True,3,False,ACCURACY_PRIORITY,BURST
439,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.999238133430481,21.511180640042532,20,True,0,True,ACCURACY_PRIORITY,BURST
440,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999034404754639,28.26384152497404,20,True,1,True,ACCURACY_PRIORITY,BURST
441,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9997586607933044,22.20574749158917,20,True,1,True,ACCURACY_PRIORITY,BURST
442,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9986020922660828,4.400000079840538,20,True,0,True,ACCURACY_PRIORITY,BURST
443,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.990208089351654,21.21574403725937,20,True,1,True,ACCURACY_PRIORITY,BURST
444,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5033822059631348,10.99888062195228,20,True,3,False,ACCURACY_PRIORITY,BURST
445,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,27.259183923185518,20,True,0,True,ACCURACY_PRIORITY,BURST
446,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5058981776237488,24.652744919369596,20,True,3,False,ACCURACY_PRIORITY,BURST
447,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.513423502445221,14.041082064968613,20,True,3,False,ACCURACY_PRIORITY,BURST
448,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5046576261520386,17.47797099299059,20,True,3,True,ACCURACY_PRIORITY,BURST
449,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,12.967078434059168,20,True,0,True,ACCURACY_PRIORITY,BURST
450,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5127214193344116,21.4484237790075,20,True,3,False,ACCURACY_PRIORITY,BURST
451,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5112562775611877,30.405252186523335,20,True,3,True,ACCURACY_PRIORITY,BURST
452,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,14.234175438383483,20,True,3,True,ACCURACY_PRIORITY,BURST
453,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999610185623169,25.83480003653097,20,True,0,True,ACCURACY_PRIORITY,BURST
454,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5080655813217163,17.33373282498554,20,True,3,False,ACCURACY_PRIORITY,BURST
455,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6701875925064087,14.681293644292715,20,True,2,False,ACCURACY_PRIORITY,BURST
456,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5177112817764282,20.579538906842295,20,True,3,False,ACCURACY_PRIORITY,BURST
457,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.999884843826294,12.596916028693961,20,True,0,True,ACCURACY_PRIORITY,BURST
458,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5212453603744507,17.12788598119126,20,True,3,False,ACCURACY_PRIORITY,BURST
459,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.6171400547027588,11.458674457074103,20,True,2,True,ACCURACY_PRIORITY,BURST
460,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.505484938621521,38.39663614765486,20,True,3,True,ACCURACY_PRIORITY,BURST
461,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,21.80326654955413,20,True,0,True,ACCURACY_PRIORITY,BURST
462,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.8741630911827087,15.842415407799987,20,True,1,True,ACCURACY_PRIORITY,BURST
463,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5041555166244507,23.34022723509466,20,True,3,True,ACCURACY_PRIORITY,BURST
464,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5153043866157532,20.056444006223128,20,True,3,False,ACCURACY_PRIORITY,BURST
465,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999916553497314,20.055467369834147,20,True,1,True,ACCURACY_PRIORITY,BURST
466,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5124088525772095,27.4046667495761,20,True,3,True,ACCURACY_PRIORITY,BURST
467,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,28.01456630974399,20,True,0,True,ACCURACY_PRIORITY,BURST
468,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999772310256958,16.937690132567127,20,True,0,True,ACCURACY_PRIORITY,BURST
469,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999922513961792,16.54796313242699,20,True,1,True,ACCURACY_PRIORITY,BURST
470,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.999970555305481,19.13455540677522,20,True,1,True,ACCURACY_PRIORITY,BURST
471,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9974157810211182,4.3999999661537,20,True,1,True,ACCURACY_PRIORITY,BURST
472,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9926921725273132,8.272395146214222,20,True,1,True,ACCURACY_PRIORITY,BURST
473,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5084711909294128,34.028493291753044,20,True,3,True,ACCURACY_PRIORITY,BURST
474,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5102131366729736,35.64672234035738,20,True,3,True,ACCURACY_PRIORITY,BURST
475,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999903440475464,21.159061123567554,20,True,1,True,ACCURACY_PRIORITY,BURST
476,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999723434448242,27.68901224782983,20,True,0,True,ACCURACY_PRIORITY,BURST
477,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,24.17675133195441,20,True,0,True,ACCURACY_PRIORITY,BURST
478,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9998094439506531,47.97837495843036,20,True,1,True,ACCURACY_PRIORITY,BURST
479,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9696395993232727,31.12834424204545,20,True,0,True,ACCURACY_PRIORITY,BURST
480,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9993367791175842,21.348741892447258,20,True,0,True,ACCURACY_PRIORITY,BURST
481,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,13.282352212418568,20,True,0,True,ACCURACY_PRIORITY,BURST
482,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999798536300659,7.684561646700282,20,True,1,True,ACCURACY_PRIORITY,BURST
483,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9963123202323914,22.70909472982831,20,True,0,True,ACCURACY_PRIORITY,BURST
484,0,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9921978116035461,16.390302913300015,20,True,0,True,ACCURACY_PRIORITY,BURST
485,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999890327453613,9.053068669492054,20,True,1,True,ACCURACY_PRIORITY,BURST
486,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5105605125427246,15.939473197413022,20,True,2,True,ACCURACY_PRIORITY,BURST
487,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5144155621528625,12.482377472174623,20,True,2,False,ACCURACY_PRIORITY,BURST
488,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5017669200897217,36.00941806591359,20,True,3,True,ACCURACY_PRIORITY,BURST
489,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5057687163352966,29.08210191322961,20,True,3,True,ACCURACY_PRIORITY,BURST
490,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.47824645042419434,21.431435287230062,20,True,3,True,ACCURACY_PRIORITY,BURST
491,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5913932919502258,32.63554248995556,20,True,2,True,ACCURACY_PRIORITY,BURST
492,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5164644718170166,23.71178848769672,20,True,3,False,ACCURACY_PRIORITY,BURST
493,1,student_b_16_4_fp32,HIGH_FIDELITY,False,0.9999094009399414,15.731671851090516,20,True,1,True,ACCURACY_PRIORITY,BURST
494,3,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5234056711196899,33.79424252964387,20,True,2,False,ACCURACY_PRIORITY,BURST
495,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5018876791000366,27.350190669593406,20,True,3,False,ACCURACY_PRIORITY,BURST
496,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,12.872234075501291,20,True,0,True,ACCURACY_PRIORITY,BURST
497,0,student_b_16_4_fp32,HIGH_FIDELITY,False,1.0,19.401155265176957,20,True,0,True,ACCURACY_PRIORITY,BURST
498,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5195183753967285,14.944311735656155,20,True,2,True,ACCURACY_PRIORITY,BURST
499,2,student_b_16_4_fp32,HIGH_FIDELITY,False,0.5131841897964478,9.831362545909585,20,True,3,False,ACCURACY_PRIORITY,BURST
0,3,pruned_mlp_14f_75pct,BALANCED,True,0.5414050817489624,1177.1093189201179,20,True,2,False,BALANCED,BURST
1,2,pruned_mlp_14f_75pct,BALANCED,False,0.5072553157806396,96.35881616153372,20,True,2,True,BALANCED,BURST
2,2,pruned_mlp_14f_75pct,BALANCED,False,0.8808555006980896,60.43561992208833,20,True,2,True,BALANCED,BURST
3,0,pruned_mlp_14f_75pct,BALANCED,False,0.9153213500976562,71.60993153768449,20,True,0,True,BALANCED,BURST
4,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999958276748657,33.534529866389306,20,True,0,True,BALANCED,BURST
5,2,pruned_mlp_14f_75pct,BALANCED,False,0.5261516571044922,41.23870764004551,20,True,2,True,BALANCED,BURST
6,0,pruned_mlp_14f_75pct,BALANCED,False,0.9917646050453186,81.58425610416738,20,True,0,True,BALANCED,BURST
7,0,pruned_mlp_14f_75pct,BALANCED,False,0.9921776652336121,60.774285883096645,20,True,0,True,BALANCED,BURST
8,0,pruned_mlp_14f_75pct,BALANCED,False,0.9964072108268738,30.863989348202264,20,True,0,True,BALANCED,BURST
9,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999992847442627,54.157568846634874,20,True,0,True,BALANCED,BURST
10,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999300241470337,29.73410165617318,20,True,0,True,BALANCED,BURST
11,0,pruned_mlp_14f_75pct,BALANCED,False,0.9991750121116638,209.12298117502442,20,True,0,True,BALANCED,BURST
12,3,pruned_mlp_14f_75pct,BALANCED,False,0.5311387181282043,240.74428764616195,20,True,3,True,BALANCED,BURST
13,3,pruned_mlp_14f_75pct,BALANCED,False,0.49090102314949036,14.081274092661051,20,True,3,True,BALANCED,BURST
14,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999560117721558,13.951478979541312,20,True,0,True,BALANCED,BURST
15,0,pruned_mlp_14f_75pct,BALANCED,False,0.9997324347496033,57.74383161500529,20,True,0,True,BALANCED,BURST
16,3,pruned_mlp_14f_75pct,BALANCED,False,0.5149458646774292,24.984437385816484,20,True,3,True,BALANCED,BURST
17,2,pruned_mlp_14f_75pct,BALANCED,False,0.5087845325469971,59.66204342836478,20,True,3,False,BALANCED,BURST
18,0,pruned_mlp_14f_75pct,BALANCED,False,0.8419245481491089,26.426800315823986,20,True,0,True,BALANCED,BURST
19,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999837875366211,17.185601549706973,20,True,0,True,BALANCED,BURST
20,1,pruned_mlp_14f_75pct,BALANCED,False,0.9996464252471924,67.41602935229938,20,True,1,True,BALANCED,BURST
21,2,pruned_mlp_14f_75pct,BALANCED,False,0.5155394673347473,39.11664763629126,20,True,3,False,BALANCED,BURST
22,0,pruned_mlp_14f_75pct,BALANCED,False,0.9997697472572327,44.674990590397535,20,True,0,True,BALANCED,BURST
23,1,pruned_mlp_14f_75pct,BALANCED,False,0.9864913821220398,16.773928154926395,20,True,1,True,BALANCED,BURST
24,3,pruned_mlp_14f_75pct,BALANCED,False,0.5023610591888428,32.46324718004163,20,True,3,True,BALANCED,BURST
25,0,pruned_mlp_14f_75pct,BALANCED,False,0.9537659287452698,44.90786854835925,20,True,0,True,BALANCED,BURST
26,1,pruned_mlp_14f_75pct,BALANCED,False,0.9873787760734558,22.933108972556045,20,True,1,True,BALANCED,BURST
27,3,pruned_mlp_14f_75pct,BALANCED,False,0.5634239912033081,48.88686586151994,20,True,3,True,BALANCED,BURST
28,0,pruned_mlp_14f_75pct,BALANCED,False,0.8993254899978638,31.529397710930237,20,True,0,True,BALANCED,BURST
29,0,pruned_mlp_14f_75pct,BALANCED,False,0.9959190487861633,37.98286750808026,20,True,0,True,BALANCED,BURST
30,3,pruned_mlp_14f_75pct,BALANCED,False,0.7035955190658569,24.677813762901376,20,True,2,False,BALANCED,BURST
31,1,pruned_mlp_14f_75pct,BALANCED,False,0.976375937461853,71.37736244157347,20,True,1,True,BALANCED,BURST
32,2,pruned_mlp_14f_75pct,BALANCED,False,0.5435649752616882,40.28134468793527,20,True,2,True,BALANCED,BURST
33,3,pruned_mlp_14f_75pct,BALANCED,False,0.5005452632904053,23.65354083657921,20,True,3,True,BALANCED,BURST
34,0,pruned_mlp_14f_75pct,BALANCED,False,0.9776402711868286,81.0700959528192,20,True,0,True,BALANCED,BURST
35,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999992847442627,19.699007711626397,20,True,0,True,BALANCED,BURST
36,3,pruned_mlp_14f_75pct,BALANCED,False,0.5079567432403564,41.174726663300945,20,True,3,True,BALANCED,BURST
37,0,pruned_mlp_14f_75pct,BALANCED,False,0.9529823660850525,7.672684184678484,20,True,0,True,BALANCED,BURST
38,2,pruned_mlp_14f_75pct,BALANCED,False,0.4934772551059723,18.280297750894956,20,True,2,True,BALANCED,BURST
39,2,pruned_mlp_14f_75pct,BALANCED,False,0.5669237375259399,40.99229080435414,20,True,2,True,BALANCED,BURST
40,1,pruned_mlp_14f_75pct,BALANCED,False,0.9998886585235596,45.98622509892816,20,True,1,True,BALANCED,BURST
41,0,pruned_mlp_14f_75pct,BALANCED,False,0.9577029347419739,111.66319405403796,20,True,0,True,BALANCED,BURST
42,0,pruned_mlp_14f_75pct,BALANCED,False,0.96651691198349,23.366646936241775,20,True,0,True,BALANCED,BURST
43,2,pruned_mlp_14f_75pct,BALANCED,False,0.5083612203598022,20.22984604949732,20,True,3,False,BALANCED,BURST
44,3,pruned_mlp_14f_75pct,BALANCED,False,0.49948495626449585,9.806188774811567,20,True,2,False,BALANCED,BURST
45,1,pruned_mlp_14f_75pct,BALANCED,False,0.9907855987548828,18.157588907102294,20,True,1,True,BALANCED,BURST
46,2,pruned_mlp_14f_75pct,BALANCED,False,0.4942743182182312,18.76212335253956,20,True,2,True,BALANCED,BURST
47,1,pruned_mlp_14f_75pct,BALANCED,False,0.8619925379753113,32.72552456034921,20,True,1,True,BALANCED,BURST
48,2,pruned_mlp_14f_75pct,BALANCED,False,0.49980607628822327,26.16128832729173,20,True,2,True,BALANCED,BURST
49,3,pruned_mlp_14f_75pct,BALANCED,False,0.4986366927623749,9.4330859540277,20,True,2,False,BALANCED,BURST
50,3,pruned_mlp_14f_75pct,BALANCED,False,0.5433081984519958,25.98157258125942,20,True,2,False,BALANCED,BURST
51,0,pruned_mlp_14f_75pct,BALANCED,False,0.9970090985298157,21.149177142440294,20,True,0,True,BALANCED,BURST
52,1,pruned_mlp_14f_75pct,BALANCED,False,0.9827843904495239,16.772317223223194,20,True,1,True,BALANCED,BURST
53,3,pruned_mlp_14f_75pct,BALANCED,False,0.5039029717445374,29.872092721960513,20,True,3,True,BALANCED,BURST
54,3,pruned_mlp_14f_75pct,BALANCED,False,0.4974355697631836,35.30999513581034,20,True,2,False,BALANCED,BURST
55,2,pruned_mlp_14f_75pct,BALANCED,False,0.5004106163978577,30.88152138416883,20,True,2,True,BALANCED,BURST
56,0,pruned_mlp_14f_75pct,BALANCED,False,0.9994614720344543,24.247424137492438,20,True,0,True,BALANCED,BURST
57,0,pruned_mlp_14f_75pct,BALANCED,False,0.9996323585510254,112.60648404525821,20,True,0,True,BALANCED,BURST
58,3,pruned_mlp_14f_75pct,BALANCED,False,0.5177509188652039,35.67391920999239,20,True,3,True,BALANCED,BURST
59,1,pruned_mlp_14f_75pct,BALANCED,False,0.9807292819023132,32.6701240334413,20,True,1,True,BALANCED,BURST
60,0,pruned_mlp_14f_75pct,BALANCED,False,0.997442364692688,18.995762070346327,20,True,0,True,BALANCED,BURST
61,1,pruned_mlp_14f_75pct,BALANCED,False,0.9998763799667358,21.75480603803272,20,True,1,True,BALANCED,BURST
62,3,pruned_mlp_14f_75pct,BALANCED,False,0.5026506781578064,13.1004511795796,20,True,3,True,BALANCED,BURST
63,1,pruned_mlp_14f_75pct,BALANCED,False,0.9999223947525024,17.21007257797355,20,True,1,True,BALANCED,BURST
64,0,pruned_mlp_14f_75pct,BALANCED,False,0.9992671608924866,29.812732702868455,20,True,0,True,BALANCED,BURST
65,2,pruned_mlp_14f_75pct,BALANCED,False,0.5213107466697693,37.0199047068981,20,True,2,True,BALANCED,BURST
66,1,pruned_mlp_14f_75pct,BALANCED,False,0.9389135837554932,23.308703105216566,20,True,1,True,BALANCED,BURST
67,3,pruned_mlp_14f_75pct,BALANCED,False,0.5090571641921997,33.633915416201496,20,True,3,True,BALANCED,BURST
68,3,pruned_mlp_14f_75pct,BALANCED,False,0.5056371092796326,25.75472383507393,20,True,3,True,BALANCED,BURST
69,0,pruned_mlp_14f_75pct,BALANCED,False,0.9356993436813354,16.69392195553031,20,True,0,True,BALANCED,BURST
70,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,27.469398133890834,20,True,1,True,BALANCED,BURST
71,1,pruned_mlp_14f_75pct,BALANCED,False,0.9212865829467773,36.342328547366556,20,True,1,True,BALANCED,BURST
72,2,pruned_mlp_14f_75pct,BALANCED,False,0.5146454572677612,22.670400495008845,20,True,2,True,BALANCED,BURST
73,0,pruned_mlp_14f_75pct,BALANCED,False,0.9984304308891296,36.58179327206239,20,True,0,True,BALANCED,BURST
74,0,pruned_mlp_14f_75pct,BALANCED,False,0.9996660947799683,4.600000011123484,20,True,0,True,BALANCED,BURST
75,0,pruned_mlp_14f_75pct,BALANCED,False,0.999976634979248,31.22588414207119,20,True,0,True,BALANCED,BURST
76,3,pruned_mlp_14f_75pct,BALANCED,False,0.5110090374946594,24.31824232121851,20,True,2,False,BALANCED,BURST
77,2,pruned_mlp_14f_75pct,BALANCED,False,0.5384189486503601,20.24913242467943,20,True,3,False,BALANCED,BURST
78,2,pruned_mlp_14f_75pct,BALANCED,False,0.4996844232082367,23.32584663527833,20,True,2,True,BALANCED,BURST
79,2,pruned_mlp_14f_75pct,BALANCED,False,0.5008639097213745,4.714365997071824,20,True,2,True,BALANCED,BURST
80,2,pruned_mlp_14f_75pct,BALANCED,False,0.5537723898887634,21.435084148360346,20,True,2,True,BALANCED,BURST
81,0,pruned_mlp_14f_75pct,BALANCED,False,0.959103524684906,27.999703325012316,20,True,0,True,BALANCED,BURST
82,0,pruned_mlp_14f_75pct,BALANCED,False,0.9815087914466858,36.596625300118035,20,True,0,True,BALANCED,BURST
83,2,pruned_mlp_14f_75pct,BALANCED,False,0.5667484402656555,17.8355677652101,20,True,2,True,BALANCED,BURST
84,0,pruned_mlp_14f_75pct,BALANCED,False,0.9999969005584717,14.885256180037484,20,True,0,True,BALANCED,BURST
85,1,pruned_mlp_14f_75pct,BALANCED,False,1.0,17.58453788118982,20,True,1,True,BALANCED,BURST
86,0,pruned_mlp_14f_75pct,BALANCED,False,0.9974185228347778,30.055538404580805,20,True,0,True,BALANCED,BURST
87,1,pruned_mlp_14f_75pct,BALANCED,False,0.9993332028388977,24.89300957351971,20,True,1,True,BALANCED,BURST
88,2,pruned_mlp_14f_75pct,BALANCED,False,0.5020483136177063,16.944062249621886,20,True,2,True,BALANCED,BURST
89,2,pruned_mlp_14f_75pct,BALANCED,False,0.5098028182983398,28.927367010798562,20,True,2,True,BALANCED,BURST
90,1,pruned_mlp_14f_75pct,BALANCED,False,0.99988853931427,23.373697589865916,20,True,1,True,BALANCED,BURST
91,3,pruned_mlp_14f_75pct,BALANCED,False,0.513347864151001,31.217804441639345,20,True,3,True,BALANCED,BURST
92,0,pruned_mlp_14f_75pct,BALANCED,False,0.9986863732337952,16.18152231865231,20,True,0,True,BALANCED,BURST
93,3,pruned_mlp_14f_75pct,BALANCED,False,0.49892300367355347,19.551040878224676,20,True,2,False,BALANCED,BURST
94,3,pruned_mlp_14f_75pct,BALANCED,False,0.5170742273330688,18.127869885222886,20,True,3,True,BALANCED,BURST
95,2,pruned_mlp_14f_75pct,BALANCED,False,0.5077160596847534,9.328365325424366,20,True,3,False,BALANCED,BURST
96,1,pruned_mlp_14f_75pct,BALANCED,False,0.9999384880065918,25.16508274792753,20,True,1,True,BALANCED,BURST
